m,c
-2.518,2.519895160594446
-2.517,2.5189010701446826
-2.516,2.517906996491456
-2.515,2.5169129396770873
-2.514,2.515918899743987
-2.513,2.5149248767346584
-2.512,2.5139308706916914
-2.511,2.512936881657769
-2.51,2.511942909675661
-2.509,2.5109489547882315
-2.508,2.5099550170384335
-2.507,2.5089610964693096
-2.506,2.5079671931239953
-2.505,2.5069733070457163
-2.504,2.505979438277788
-2.503,2.5049855868636204
-2.502,2.5039917528467113
-2.501,2.502997936270653
-2.5,2.502004137179128
-2.499,2.5010103556159113
-2.498,2.50001659162487
-2.497,2.4990228452499617
-2.496,2.4980291165352395
-2.495,2.497035405524846
-2.494,2.496041712263018
-2.493,2.4950480367940826
-2.492,2.494054379162465
-2.491,2.4930607394126785
-2.49,2.492067117589331
-2.489,2.491073513737124
-2.488,2.4900799279008536
-2.487,2.4890863601254067
-2.486,2.488092810455766
-2.485,2.4870992789370074
-2.484,2.486105765614302
-2.483,2.485112270532913
-2.482,2.4841187937381997
-2.481,2.483125335275615
-2.48,2.482131895190706
-2.479,2.481138473529116
-2.478,2.4801450703365817
-2.477,2.4791516856589353
-2.476,2.478158319542105
-2.475,2.4771649720321127
-2.474,2.4761716431750775
-2.473,2.4751783330172126
-2.472,2.4741850416048283
-2.471,2.47319176898433
-2.47,2.472198515202219
-2.469,2.471205280305093
-2.468,2.470212064339646
-2.467,2.46921886735267
-2.466,2.46822568939105
-2.465,2.4672325305017706
-2.464,2.4662393907319133
-2.463,2.4652462701286564
-2.462,2.4642531687392744
-2.461,2.4632600866111387
-2.46,2.4622670237917212
-2.459,2.4612739803285884
-2.458,2.460280956269406
-2.457,2.4592879516619366
-2.456,2.458294966554042
-2.455,2.457302000993683
-2.454,2.4563090550289157
-2.453,2.455316128707897
-2.452,2.4543232220788824
-2.451,2.453330335190226
-2.45,2.4523374680903802
-2.449,2.4513446208278973
-2.448,2.4503517934514276
-2.447,2.4493589860097233
-2.446,2.4483661985516325
-2.445,2.447373431126106
-2.444,2.446380683782194
-2.443,2.4453879565690446
-2.442,2.444395249535909
-2.441,2.4434025627321354
-2.44,2.442409896207176
-2.439,2.44141725001058
-2.438,2.4404246241920005
-2.437,2.4394320188011878
-2.436,2.4384394338879978
-2.435,2.4374468695023834
-2.434,2.4364543256944016
-2.433,2.435461802514208
-2.432,2.434469300012063
-2.431,2.433476818238326
-2.43,2.432484357243461
-2.429,2.431491917078031
-2.428,2.430499497792703
-2.427,2.429507099438246
-2.426,2.428514722065532
-2.425,2.427522365725534
-2.424,2.426530030469329
-2.423,2.4255377163480976
-2.422,2.4245454234131216
-2.421,2.4235531517157867
-2.42,2.422560901307583
-2.419,2.421568672240103
-2.418,2.420576464565043
-2.417,2.419584278334202
-2.416,2.418592113599486
-2.415,2.4175999704129025
-2.414,2.416607848826564
-2.413,2.415615748892686
-2.412,2.4146236706635924
-2.411,2.4136316141917065
-2.41,2.412639579529561
-2.409,2.4116475667297905
-2.408,2.410655575845137
-2.407,2.4096636069284463
-2.406,2.4086716600326694
-2.405,2.407679735210863
-2.404,2.4066878325161922
-2.403,2.405695952001923
-2.402,2.4047040937214326
-2.401,2.4037122577281993
-2.4,2.402720444075812
-2.399,2.401728652817964
-2.398,2.4007368840084555
-2.397,2.399745137701193
-2.396,2.398753413950191
-2.395,2.3977617128095705
-2.394,2.3967700343335587
-2.393,2.395778378576491
-2.392,2.3947867455928114
-2.391,2.39379513543707
-2.39,2.3928035481639243
-2.389,2.3918119838281418
-2.388,2.3908204424845962
-2.387,2.38982892418827
-2.386,2.3888374289942553
-2.385,2.3878459569577495
-2.384,2.3868545081340624
-2.383,2.3858630825786102
-2.382,2.3848716803469197
-2.381,2.3838803014946257
-2.38,2.382888946077472
-2.379,2.381897614151313
-2.378,2.3809063057721116
-2.377,2.3799150209959405
-2.376,2.3789237598789845
-2.375,2.3779325224775354
-2.374,2.3769413088479956
-2.373,2.37595011904688
-2.372,2.3749589531308106
-2.371,2.373967811156524
-2.37,2.372976693180865
-2.369,2.371985599260789
-2.368,2.3709945294533634
-2.367,2.3700034838157675
-2.366,2.369012462405291
-2.365,2.3680214652793343
-2.364,2.3670304924954113
-2.363,2.3660395441111466
-2.362,2.3650486201842775
-2.361,2.364057720772652
-2.36,2.363066845934231
-2.359,2.3620759957270896
-2.358,2.3610851702094124
-2.357,2.360094369439499
-2.356,2.3591035934757603
-2.355,2.3581128423767224
-2.354,2.3571221162010225
-2.353,2.3561314150074106
-2.352,2.3551407388547525
-2.351,2.3541500878020267
-2.35,2.353159461908324
-2.349,2.3521688612328506
-2.348,2.3511782858349264
-2.347,2.350187735773986
-2.346,2.349197211109577
-2.345,2.348206711901363
-2.344,2.347216238209121
-2.343,2.3462257900927437
-2.342,2.345235367612239
-2.341,2.344244970827728
-2.34,2.343254599799449
-2.339,2.3422642545877554
-2.338,2.3412739352531156
-2.337,2.340283641856114
-2.336,2.3392933744574496
-2.335,2.3383031331179405
-2.334,2.3373129178985175
-2.333,2.336322728860229
-2.332,2.3353325660642414
-2.331,2.3343424295718354
-2.33,2.333352319444409
-2.329,2.3323622357434783
-2.328,2.3313721785306747
-2.327,2.3303821478677484
-2.326,2.3293921438165657
-2.325,2.3284021664391115
-2.324,2.3274122157974864
-2.323,2.3264222919539113
-2.322,2.3254323949707243
-2.321,2.3244425249103795
-2.32,2.3234526818354517
-2.319,2.322462865808634
-2.318,2.3214730768927363
-2.317,2.320483315150689
-2.316,2.3194935806455392
-2.315,2.3185038734404557
-2.314,2.3175141935987242
-2.313,2.316524541183751
-2.312,2.3155349162590606
-2.311,2.3145453188882987
-2.31,2.31355574913523
-2.309,2.3125662070637376
-2.308,2.3115766927378267
-2.307,2.310587206221623
-2.306,2.30959774757937
-2.305,2.308608316875434
-2.304,2.3076189141743004
-2.303,2.3066295395405763
-2.302,2.3056401930389905
-2.301,2.304650874734391
-2.3,2.3036615846917465
-2.299,2.302672322976151
-2.298,2.3016830896528164
-2.297,2.3006938847870773
-2.296,2.2997047084443896
-2.295,2.2987155606903324
-2.294,2.297726441590607
-2.293,2.2967373512110347
-2.292,2.2957482896175616
-2.291,2.294759256876256
-2.29,2.2937702530533075
-2.289,2.29278127821503
-2.288,2.291792332427859
-2.287,2.2908034157583557
-2.286,2.289814528273202
-2.285,2.2888256700392042
-2.284,2.2878368411232928
-2.283,2.2868480415925205
-2.282,2.2858592715140666
-2.281,2.2848705309552315
-2.28,2.2838818199834408
-2.279,2.2828931386662457
-2.278,2.2819044870713205
-2.277,2.2809158652664654
-2.276,2.2799272733196023
-2.275,2.278938711298783
-2.274,2.2779501792721804
-2.273,2.2769616773080945
-2.272,2.2759732054749495
-2.271,2.274984763841296
-2.27,2.273996352475811
-2.269,2.273007971447295
-2.268,2.272019620824677
-2.267,2.2710313006770106
-2.266,2.270043011073476
-2.265,2.269054752083381
-2.264,2.2680665237761573
-2.263,2.267078326221366
-2.262,2.266090159488695
-2.261,2.265102023647956
-2.26,2.264113918769092
-2.259,2.2631258449221705
-2.258,2.262137802177388
-2.257,2.261149790605068
-2.256,2.260161810275661
-2.255,2.2591738612597476
-2.254,2.258185943628034
-2.253,2.257198057451356
-2.252,2.2562102028006774
-2.251,2.2552223797470905
-2.25,2.254234588361817
-2.249,2.2532468287162057
-2.248,2.2522591008817354
-2.247,2.251271404930015
-2.246,2.25028374093278
-2.245,2.249296108961898
-2.244,2.248308509089364
-2.243,2.2473209413873048
-2.242,2.2463334059279756
-2.241,2.245345902783761
-2.24,2.2443584320271777
-2.239,2.2433709937308697
-2.238,2.2423835879676153
-2.237,2.2413962148103206
-2.236,2.2404088743320227
-2.235,2.23942156660589
-2.234,2.238434291705222
-2.233,2.2374470497034493
-2.232,2.236459840674134
-2.231,2.2354726646909686
-2.23,2.2344855218277786
-2.229,2.23349841215852
-2.228,2.232511335757282
-2.227,2.2315242926982832
-2.226,2.2305372830558787
-2.225,2.229550306904552
-2.224,2.2285633643189207
-2.223,2.2275764553737343
-2.222,2.2265895801438766
-2.221,2.225602738704362
-2.22,2.2246159311303404
-2.219,2.223629157497093
-2.218,2.2226424178800346
-2.217,2.221655712354715
-2.216,2.2206690409968157
-2.215,2.2196824038821523
-2.214,2.2186958010866764
-2.213,2.2177092326864707
-2.212,2.2167226987577537
-2.211,2.215736199376878
-2.21,2.2147497346203306
-2.209,2.2137633045647336
-2.208,2.2127769092868435
-2.207,2.211790548863551
-2.206,2.2108042233718836
-2.205,2.2098179328890026
-2.204,2.208831677492205
-2.203,2.2078454572589226
-2.202,2.2068592722667253
-2.201,2.205873122593316
-2.2,2.204887008316535
-2.199,2.203900929514357
-2.198,2.202914886264897
-2.197,2.2019288786464015
-2.196,2.2009429067372563
-2.195,2.1999569706159825
-2.194,2.1989710703612397
-2.193,2.197985206051823
-2.192,2.1969993777666654
-2.191,2.196013585584835
-2.19,2.1950278295855417
-2.189,2.194042109848128
-2.188,2.193056426452077
-2.187,2.192070779477009
-2.186,2.1910851690026822
-2.185,2.1900995951089923
-2.184,2.1891140578759742
-2.183,2.1881285573838
-2.182,2.1871430937127814
-2.181,2.1861576669433687
-2.18,2.18517227715615
-2.179,2.184186924431853
-2.178,2.1832016088513444
-2.177,2.182216330495631
-2.176,2.181231089445857
-2.175,2.1802458857833074
-2.174,2.1792607195894065
-2.173,2.178275590945719
-2.172,2.1772904999339495
-2.171,2.176305446635941
-2.17,2.1753204311336787
-2.169,2.1743354535092867
-2.168,2.173350513845031
-2.167,2.1723656122233166
-2.166,2.171380748726691
-2.165,2.170395923437842
-2.164,2.1694111364395967
-2.163,2.1684263878149252
-2.162,2.1674416776469396
-2.161,2.1664570060188924
-2.16,2.1654723730141767
-2.159,2.1644877787163286
-2.158,2.163503223209027
-2.157,2.1625187065760914
-2.156,2.1615342289014823
-2.155,2.160549790269305
-2.154,2.159565390763807
-2.153,2.158581030469376
-2.152,2.1575967094705453
-2.151,2.1566124278519885
-2.15,2.1556281856985255
-2.149,2.1546439830951156
-2.148,2.153659820126863
-2.147,2.152675696879016
-2.146,2.1516916134369666
-2.145,2.1507075698862477
-2.144,2.14972356631254
-2.143,2.148739602801664
-2.142,2.1477556794395882
-2.141,2.1467717963124238
-2.14,2.145787953506425
-2.139,2.144804151107992
-2.138,2.1438203892036696
-2.137,2.1428366678801476
-2.136,2.141852987224259
-2.135,2.140869347322983
-2.134,2.139885748263446
-2.133,2.138902190132916
-2.132,2.1379186730188087
-2.131,2.1369351970086847
-2.13,2.1359517621902517
-2.129,2.134968368651361
-2.128,2.133985016480011
-2.127,2.1330017057643467
-2.126,2.132018436592659
-2.125,2.131035209053385
-2.124,2.130052023235108
-2.123,2.1290688792265597
-2.122,2.1280857771166164
-2.121,2.1271027169943024
-2.12,2.126119698948789
-2.119,2.125136723069395
-2.118,2.1241537894455855
-2.117,2.123170898166975
-2.116,2.122188049323324
-2.115,2.121205243004541
-2.114,2.1202224793006823
-2.113,2.119239758301953
-2.112,2.1182570800987057
-2.111,2.1172744447814416
-2.11,2.1162918524408094
-2.109,2.115309303167608
-2.108,2.1143267970527826
-2.107,2.1133443341874303
-2.106,2.112361914662794
-2.105,2.1113795385702683
-2.104,2.1103972060013954
-2.103,2.109414917047867
-2.102,2.1084326718015243
-2.101,2.107450470354359
-2.1,2.1064683127985124
-2.099,2.105486199226274
-2.098,2.104504129730084
-2.097,2.1035221044025345
-2.096,2.102540123336365
-2.095,2.101558186624468
-2.094,2.1005762943598842
-2.093,2.099594446635807
-2.092,2.0986126435455796
-2.091,2.0976308851826957
-2.09,2.0966491716408
-2.089,2.095667503013689
-2.088,2.0946858793953114
-2.087,2.093704300879765
-2.086,2.0927227675613
-2.085,2.091741279534319
-2.084,2.0907598368933766
-2.083,2.089778439733178
-2.082,2.0887970881485804
-2.081,2.0878157822345953
-2.08,2.0868345220863844
-2.079,2.0858533077992627
-2.078,2.0848721394686964
-2.077,2.0838910171903073
-2.076,2.082909941059867
-2.075,2.081928911173302
-2.074,2.0809479276266902
-2.073,2.0799669905162648
-2.072,2.07898609993841
-2.071,2.078005255989665
-2.07,2.077024458766722
-2.069,2.0760437083664276
-2.068,2.0750630048857808
-2.067,2.074082348421936
-2.066,2.0731017390721997
-2.065,2.072121176934036
-2.064,2.071140662105059
-2.063,2.0701601946830404
-2.062,2.0691797747659053
-2.061,2.068199402451734
-2.06,2.0672190778387605
-2.059,2.066238801025375
-2.058,2.065258572110122
-2.057,2.064278391191701
-2.056,2.063298258368968
-2.055,2.0623181737409326
-2.054,2.061338137406761
-2.053,2.060358149465776
-2.052,2.059378210017454
-2.051,2.0583983191614283
-2.05,2.0574184769974884
-2.049,2.056438683625581
-2.048,2.0554589391458062
-2.047,2.054479243658424
-2.046,2.0534995972638463
-2.045,2.0525200000626476
-2.044,2.0515404521555536
-2.043,2.050560953643451
-2.042,2.0495815046273798
-2.041,2.04860210520854
-2.04,2.047622755488288
-2.039,2.0466434555681365
-2.038,2.0456642055497567
-2.037,2.0446850055349772
-2.036,2.0437058556257846
-2.035,2.0427267559243223
-2.034,2.0417477065328917
-2.033,2.0407687075539536
-2.032,2.0397897590901266
-2.031,2.038810861244186
-2.03,2.0378320141190662
-2.029,2.0368532178178618
-2.028,2.035874472443824
-2.027,2.034895778100363
-2.026,2.0339171348910488
-2.025,2.0329385429196094
-2.024,2.031960002289933
-2.023,2.0309815131060653
-2.022,2.0300030754722127
-2.021,2.029024689492741
-2.02,2.0280463552721737
-2.019,2.0270680729151973
-2.018,2.026089842526655
-2.017,2.0251116642115514
-2.016,2.0241335380750507
-2.015,2.023155464222477
-2.014,2.0221774427593138
-2.013,2.021199473791208
-2.012,2.0202215574239633
-2.011,2.0192436937635465
-2.01,2.018265882916083
-2.009,2.0172881249878607
-2.008,2.016310420085328
-2.007,2.015332768315094
-2.006,2.0143551697839275
-2.005,2.013377624598762
-2.004,2.0124001328666883
-2.003,2.011422694694962
-2.002,2.0104453101909985
-2.001,2.009467979462374
-2.0,2.0084907026168297
-1.999,2.007513479762265
-1.998,2.006536311006743
-1.997,2.0055591964584893
-1.996,2.00458213622589
-1.995,2.0036051304174967
-1.994,2.002628179142019
-1.993,2.001651282508333
-1.992,2.000674440625475
-1.991,1.999697653602644
-1.99,1.9987209215492043
-1.989,1.9977442445746803
-1.988,1.996767622788761
-1.987,1.9957910563012977
-1.986,1.9948145452223058
-1.985,1.9938380896619632
-1.984,1.9928616897306115
-1.983,1.991885345538757
-1.982,1.9909090571970678
-1.981,1.989932824816377
-1.98,1.9889566485076815
-1.979,1.9879805283821412
-1.978,1.987004464551081
-1.977,1.98602845712599
-1.976,1.9850525062185216
-1.975,1.984076611940493
-1.974,1.9831007744038855
-1.973,1.9821249937208474
-1.972,1.9811492700036883
-1.971,1.9801736033648851
-1.97,1.9791979939170787
-1.969,1.978222441773075
-1.968,1.9772469470458451
-1.967,1.9762715098485253
-1.966,1.9752961302944165
-1.965,1.9743208084969863
-1.964,1.9733455445698664
-1.963,1.9723703386268554
-1.962,1.9713951907819167
-1.961,1.9704201011491793
-1.96,1.9694450698429393
-1.959,1.9684700969776576
-1.958,1.967495182667961
-1.957,1.9665203270286435
-1.956,1.9655455301746645
-1.955,1.9645707922211506
-1.954,1.9635961132833935
-1.953,1.962621493476853
-1.952,1.9616469329171546
-1.951,1.9606724317200908
-1.95,1.9596979900016207
-1.949,1.958723607877871
-1.948,1.9577492854651337
-1.947,1.9567750228798706
-1.946,1.955800820238708
-1.945,1.9548266776584415
-1.944,1.9538525952560328
-1.943,1.952878573148612
-1.942,1.9519046114534762
-1.941,1.9509307102880904
-1.94,1.9499568697700866
-1.939,1.948983090017266
-1.938,1.9480093711475968
-1.937,1.947035713279215
-1.936,1.946062116530426
-1.935,1.945088581019702
-1.934,1.944115106865684
-1.933,1.9431416941871817
-1.932,1.9421683431031724
-1.931,1.9411950537328033
-1.93,1.940221826195389
-1.929,1.9392486606104136
-1.928,1.9382755570975292
-1.927,1.937302515776558
-1.926,1.9363295367674898
-1.925,1.9353566201904844
-1.924,1.9343837661658707
-1.923,1.9334109748141468
-1.922,1.9324382462559795
-1.921,1.9314655806122059
-1.92,1.930492978003832
-1.919,1.9295204385520337
-1.918,1.9285479623781563
-1.917,1.9275755496037155
-1.916,1.9266032003503955
-1.915,1.925630914740052
-1.914,1.9246586928947096
-1.913,1.9236865349365633
-1.912,1.9227144409879782
-1.911,1.9217424111714898
-1.91,1.920770445609804
-1.909,1.9197985444257966
-1.908,1.918826707742514
-1.907,1.9178549356831742
-1.906,1.9168832283711643
-1.905,1.915911585930043
-1.904,1.9149400084835397
-1.903,1.9139684961555545
-1.902,1.912997049070158
-1.901,1.9120256673515934
-1.9,1.9110543511242732
-1.899,1.910083100512782
-1.898,1.9091119156418754
-1.897,1.9081407966364812
-1.896,1.9071697436216963
-1.895,1.9061987567227923
-1.894,1.9052278360652095
-1.893,1.9042569817745618
-1.892,1.9032861939766332
-1.891,1.902315472797381
-1.89,1.9013448183629333
-1.889,1.9003742307995908
-1.888,1.899403710233825
-1.887,1.8984332567922817
-1.886,1.8974628706017764
-1.885,1.8964925517892988
-1.884,1.8955223004820088
-1.883,1.894552116807241
-1.882,1.8935820008925006
-1.881,1.8926119528654664
-1.88,1.8916419728539888
-1.879,1.890672060986092
-1.878,1.889702217389972
-1.877,1.8887324421939975
-1.876,1.887762735526711
-1.875,1.8867930975168268
-1.874,1.885823528293233
-1.873,1.8848540279849901
-1.872,1.8838845967213325
-1.871,1.8829152346316664
-1.87,1.881945941845573
-1.869,1.8809767184928055
-1.868,1.880007564703291
-1.867,1.8790384806071296
-1.866,1.8780694663345963
-1.865,1.877100522016137
-1.864,1.8761316477823742
-1.863,1.8751628437641017
-1.862,1.8741941100922888
-1.861,1.873225446898077
-1.86,1.8722568543127835
-1.859,1.8712883324678975
-1.858,1.8703198814950839
-1.857,1.8693515015261806
-1.856,1.8683831926932
-1.855,1.8674149551283281
-1.854,1.8664467889639265
-1.853,1.8654786943325292
-1.852,1.8645106713668465
-1.851,1.8635427201997614
-1.85,1.8625748409643326
-1.849,1.8616070337937929
-1.848,1.860639298821549
-1.847,1.8596716361811834
-1.846,1.8587040460064526
-1.845,1.857736528431288
-1.844,1.8567690835897959
-1.843,1.8558017116162568
-1.842,1.8548344126451277
-1.841,1.8538671868110381
-1.84,1.8529000342487956
-1.839,1.8519329550933796
-1.838,1.850965949479947
-1.837,1.849999017543829
-1.836,1.8490321594205321
-1.835,1.8480653752457379
-1.834,1.8470986651553039
-1.833,1.8461320292852623
-1.832,1.845165467771821
-1.831,1.844198980751363
-1.83,1.8432325683604478
-1.829,1.8422662307358095
-1.828,1.8412999680143585
-1.827,1.8403337803331805
-1.826,1.8393676678295368
-1.825,1.8384016306408641
-1.824,1.8374356689047764
-1.823,1.8364697827590624
-1.822,1.8355039723416862
-1.821,1.834538237790789
-1.82,1.8335725792446878
-1.819,1.8326069968418746
-1.818,1.8316414907210186
-1.817,1.8306760610209645
-1.816,1.8297107078807338
-1.815,1.8287454314395237
-1.814,1.8277802318367076
-1.813,1.8268151092118348
-1.812,1.8258500637046324
-1.811,1.8248850954550024
-1.81,1.8239202046030236
-1.809,1.8229553912889518
-1.808,1.8219906556532184
-1.807,1.8210259978364316
-1.806,1.820061417979377
-1.805,1.8190969162230155
-1.804,1.8181324927084856
-1.803,1.8171681475771018
-1.802,1.816203880970356
-1.801,1.8152396930299162
-1.8,1.8142755838976277
-1.799,1.8133115537155122
-1.798,1.8123476026257683
-1.797,1.811383730770772
-1.796,1.8104199382930755
-1.795,1.8094562253354083
-1.794,1.8084925920406771
-1.793,1.807529038551965
-1.792,1.8065655650125323
-1.791,1.8056021715658173
-1.79,1.804638858355434
-1.789,1.8036756255251747
-1.788,1.8027124732190085
-1.787,1.8017494015810809
-1.786,1.8007864107557157
-1.785,1.7998235008874137
-1.784,1.7988606721208527
-1.783,1.7978979246008875
-1.782,1.7969352584725515
-1.781,1.795972673881054
-1.78,1.7950101709717832
